,0,1,2,3,4,5,6,7,8
0,-0.04065751744327421,0.7335414901691764,0.5063658515348788,0.15580651854782765,-0.002108225161826953,-0.5826631395307899,-0.30373045278220506,2.0592077304689336,-0.49214302678501787
1,0.4939364555534518,1.9184595723158937,-0.1351394247987878,-0.4708770468993249,-1.1874439207546599,-0.06810864849241374,-1.4110528974041427,0.34864794981841607,0.7259285665632722
2,0.5522432317216281,0.4541730480445081,-0.7010336627126388,-0.12534544348823778,-0.36742551338325813,0.27299384197422377,1.1770975740380063,3.6300001802798882,-1.4298301130319493
3,1.433439356142934,0.14938744435660795,0.5229115527332625,-0.17212352536215625,0.1642436345607872,-0.7765190053753686,-0.04301951710156834,1.3053167236712107,1.0873016737660597
4,2.3874680179918553,-0.6815652597602533,0.7675197950297671,-0.02139600704211712,-1.521048924010973,-1.7414439391153387,1.030303909095712,-0.690146912988268,0.20300695325343746
5,-0.24072409577621892,-0.41558481257240765,0.24903728654966925,-0.0603480986307393,0.2046042695814194,0.6554458622843166,1.7587073203709316,-0.7668410705105178,0.3155077378082579
6,-0.9132703164418041,-0.4321546525365416,-0.5100264479591512,0.0845071864524609,0.4566028418977874,-1.0046520012937576,0.5285260803652594,0.500154385012897,0.7856850576870218
7,-0.12371645857797262,-0.9791997024147922,2.5360579747764214,-2.764116747084439,-3.0542890296992566,1.5784971781616561,0.6775564021014665,0.08700408055699735,2.1808520589766007
8,0.9043285285668666,-0.002431900671814478,1.483056403478251,-0.254363468172799,-0.5050285156033024,-1.7843518536668788,-0.6115561914799991,-1.2334803979379398,-0.9200906909382501
9,-1.3105000951526216,-0.6546736361344772,1.3521791967388177,-0.23005613279299972,1.1469094934841813,1.2355285257416249,0.8550719242551025,-1.1043322093885093,1.098904976797477
10,0.13881208688613172,-0.6256655310178847,0.06037625028958996,0.4952481457638939,-1.076284461278131,-0.660131000278445,0.9472576594937947,-0.5864972747718311,1.3835307780963753
11,-0.9029125125452844,-2.4172314409478384,1.253964990768181,-0.03456698230657988,-0.9757771540610234,0.9631954787401491,-1.6019689294269703,-1.1293815928705149,0.23098667149122618
12,1.5444036845816174,-1.022852047209081,-1.4536649336629985,0.7411541610861058,0.35834297357465394,0.30840325332578505,-0.5013619593575473,0.8849066152468189,-0.5677688898882386
13,0.38770605236135125,0.14959180207240796,-1.1745998638500352,-0.2893734525769896,0.41588468226298925,-0.07188314131629221,1.3874338407156204,-0.8306020119762662,-0.9148408370760732
14,-0.5838687479680993,-0.6385654622995024,0.010073269520727741,0.318912193434178,0.2851449349400639,0.649924822412544,-0.16441699120402808,-0.9191813328971603,1.5662362106370518
15,0.35574073189389527,-1.7800967085115658,-0.171015516516274,-1.9916473622643815,1.6008895057721761,1.1618087081289545,1.5043585581933276,-1.0112392211391268,-0.8583098866949901
16,0.45727768110744815,1.5337650878807791,-1.7077028047118983,1.7150935489402952,2.2470736592001748,-0.8808134170197125,-0.2899686796130479,0.14065831728965064,0.2069911546780028
17,-0.41958759727555806,-0.5638760296486345,-0.2017842550191864,-0.46000538462065305,1.0505753627148615,-0.6392866667322269,-0.7887409470785308,-0.28340611500777485,-0.4263809545319466
18,-0.3438057370041567,-0.6017613926491894,1.8344019223870927,0.19637003947980458,-1.4821369594016398,-1.678780317421643,1.5567942412890012,0.9550981200689723,2.489152706478953
19,0.061704438930002735,-0.8505821504397778,0.9915726746858023,-1.0263384523360135,0.467760993969701,0.13278070199723777,0.39260844835880854,-0.2693697614144361,1.2326353168067128
20,-1.53876404116516,-0.28868074901234503,1.246093130065839,1.0993504147458295,0.9736560205951802,-1.6063985047874838,0.1508404531960742,-1.110285624757128,-0.3529348578138063
21,1.3686506067704758,2.1572504526738467,-1.374298876942613,-0.6924646711914569,0.49317338866830207,1.4392691326898461,-1.0040921718733833,-0.02285001710585448,1.01302314365622
22,0.14957516667913823,-0.6481645933181741,1.340624955395049,1.524620125847254,-1.9869898084734927,0.10502301452524697,0.608344858402571,0.975272896307239,0.6250927252699157
23,0.10974252881905222,0.2837212762592626,-0.5158122077453252,0.583271736378996,1.6650973140818852,-1.3391432017172538,-0.129203248397478,1.7297651759491217,-1.2439292387421013
24,-0.5350027232299172,0.38257573252928956,1.7203025692205864,0.9251510663046993,-2.0587669751029383,-0.5747172062410129,-2.6429336403479886,0.1440143612817354,0.3021596503790887
25,0.698566089528632,-0.1835203502179442,-0.6061742191699614,-0.046653512516812774,-0.05804852717156537,-0.20008904405689346,0.07843988263821208,-0.3768774605327104,-1.1253143835348973
