,0,1,2,3,4,5,6,7,8
0,0.2627586905150359,0.5762384449595115,1.043315401941911,0.2451474383660144,0.1152047251575835,0.6183839761676581,-0.6323092086672757,-0.8073262925823707,0.05316275917920134
1,0.10715174051897922,-0.2555232381972604,-0.14327174109389884,0.8481648945025596,-0.2724180110687434,-0.6231295007876888,0.6198533324072473,0.32062958105639133,0.63006727567176
2,1.011462631557299,0.9786183702440945,1.2305653208942349,0.6703726166824602,0.091101762228728,-1.2351351733212668,0.8512431183041776,-0.49706844845822423,-0.3485399476154247
3,3.041774538730517,0.22088556489775488,-0.7970582961445303,0.44576392257953257,0.3553132858370413,0.24201378123197612,2.2034224952044483,-0.3048554187401343,-0.6415163878533913
4,2.3447726574325,0.526038244491546,-1.2276620973099963,0.35267632222176626,-0.8918345793364425,0.8668977747203447,1.1043555658827264,1.066613399832709,-1.2871340476015944
5,1.0981452517485135,0.30105560410427845,0.7318534464929263,-0.49508056043332366,1.1942214847048653,0.9886885827871402,-0.22180038410505704,-1.5411616658882936,-1.8136249086722518
6,1.3926726391833724,-2.3272539049992025,0.5065784158638665,-0.6338239617201975,0.27261420665401037,-0.5972504819960315,-1.0184841317549116,-0.7645518594869475,1.168325324388398
7,-0.6488533595972709,1.3522081640842833,-0.7219418868236617,1.8794138527311268,0.16761446937635743,-0.25323759881226965,2.1051554514095225,-0.22401982046363536,-0.319989399095719
8,1.2522763549275633,0.2865563685952385,-0.7871993183567163,-2.583408682698189,-1.3326279054296373,-0.2658334466402819,1.450948103381083,-0.06055694572557238,-2.7219436585974264
9,0.30064814360774106,-0.33266846941053135,0.261680459381811,-0.8322636617217327,-0.15403413854795414,-0.4196398559325538,0.2334552523152815,0.5213832361209203,-0.21141828680404728
10,0.2790531722127255,0.44124840686445205,0.17708760255076939,0.024302881197373706,0.7668274250185696,0.7132348400554055,1.1375764968777242,-0.8672531384412481,0.6141425880159882
11,-0.056176562156427946,0.6890606176203803,-0.6865461016065351,0.342098846457146,0.6075845541559979,-1.8093066242580038,0.9020976354773974,-0.09711452979909801,-0.784587549737347
12,-0.6491600503938327,0.8998974833018425,0.28939256752021963,-0.25397709631307314,-0.9419540682979529,0.025858047912721463,0.07309681770819644,0.2836011180744885,-0.3618659665257025
13,0.2932696389664613,2.1445331142435102,0.5345753525728715,2.1072812516153827,-1.1385084520501234,0.9733671423624434,0.5839405118364099,-0.6081353177879225,-1.3972591940031514
14,-0.7109379332988925,-0.781441867404578,-1.269897362428028,0.6884302999954044,-0.7402317985772584,1.0125338040792613,-0.6148035980257897,-0.2306280445283562,-0.3909734642231605
15,0.5868388987888032,-0.7586197922509534,0.16784433843062296,1.5319640416537492,-1.9779425311354708,-1.246786117190397,0.5477255372564636,2.6204845468795286,0.9254102230219402
16,-0.9347550896260592,-0.4518004261671829,-0.5155164670416202,0.08106503154435693,0.4750296257080921,-1.0234750457295338,0.52166277019973,0.4791908779538883,0.791169516078902
17,-1.493530991873031,-1.5390607985972058,-0.8193573843863375,1.71618585853112,1.6065420043315173,0.3946424133129194,-1.1545765856525556,-0.9104139752802003,0.9243175510002279
18,-1.4871747515648164,-0.6803476837466017,-0.7834727998973599,-0.8019010288944589,2.1298027582599524,-1.1734758652192694,0.29240504514354176,0.14869649958713096,0.0012676680019795246
19,-0.5008268009564563,-0.327400133319196,0.4283777742082263,0.6873864915552516,-0.30742920464534246,0.7896448363719191,-1.0887697084174448,-0.9573433797941393,0.7505755362420525
20,0.964638515858294,0.3546169430661612,-0.6449019109487278,-0.23993533478543733,1.0618317346210782,-1.0130249923399304,-0.6875859736812489,0.9019437708255568,-0.7869473495701184
21,1.4986471914729307,0.0873312533457608,-0.8885267674839371,0.4259026348327447,0.8875318406532071,-1.11192582697198,0.276997929899145,-0.2036567104921226,0.19843152135742445
22,0.11545655001626429,0.11254973628930227,1.1832053640191729,0.29180618010437503,-0.2335756120617764,0.7684479845462342,-0.5964876216945694,-1.3307042106262292,-0.007417591162461416
23,-0.2087541555132358,0.013413898002300223,-0.9455752422168572,1.5555125473632065,0.4294925192051067,-0.9978930959180116,1.0246316687878867,0.11390364205399203,-0.1875348670030411
24,-0.07779519580943846,-2.022022341377244,1.3893195442456672,-0.49729762034687136,-0.7743053032551838,0.5322898088513502,1.2929170777557464,0.370061774703198,0.5516533413325189
25,0.3364135890986477,-0.31236930916343536,-0.45937977062705854,-1.3622164935544383,-0.940052666606472,-0.9929274310014367,0.4271750091326052,0.5729453774768395,-1.1567972718487431
26,-0.11830646184634884,0.18275828487637077,0.19075611818101168,-0.9959634418493206,2.0554883491376845,-0.16225356846915118,-0.14857946789727608,-0.4500101617621547,1.651854817970063
27,0.2237468354574551,-0.20154259038262487,-0.21110316739106716,-0.195659542241111,-0.25948990726444243,-1.4062326131353295,-1.2609992116231592,-1.2707438876000061,1.2347291477773223
28,0.19878555755119245,1.2594869111561167,-0.5977846752367391,-0.005167022593804663,-0.7297935204222133,0.6360801386164807,-0.3116435570256426,1.672613265305128,1.3503213972711836
